Word,Valence,Arousal,Dominance,Category,Flair,Stanza
case,0.42700000000000005,0.275,0.441,,NEGATIVE,NEUTRAL
casein,0.47,0.436,0.415,,POSITIVE,NEUTRAL
patted,0.28600000000000003,0.3,0.314,,POSITIVE,NEUTRAL
rinsed,0.28600000000000003,0.3,0.314,,NEGATIVE,NEUTRAL
teenmom,0.978,0.82,0.795,unconfident,POSITIVE,NEUTRAL
blanched,0.28600000000000003,0.3,0.314,,NEGATIVE,NEUTRAL
macerate,0.28600000000000003,0.3,0.314,,POSITIVE,NEUTRAL
cash,0.867,0.552,0.7140000000000001,,POSITIVE,NEUTRAL
crabmeat,0.3,0.3,0.3,,POSITIVE,NEUTRAL
by,0.981,0.825,0.8,unconfident,POSITIVE,NEUTRAL
frys,0.3,0.28600000000000003,0.314,,POSITIVE,NEUTRAL
cashier,0.615,0.413,0.484,,POSITIVE,NEUTRAL
sodone,0.98,0.828,0.792,unconfident,NEGATIVE,NEUTRAL
cashmere,0.653,0.452,0.439,,POSITIVE,NEUTRAL
casing,0.45799999999999996,0.327,0.32799999999999996,,POSITIVE,NEUTRAL
noodles,0.31,0.28,0.31,,POSITIVE,NEUTRAL
casino,0.542,0.684,0.568,,POSITIVE,NEUTRAL
stuffed,0.31,0.28,0.31,,POSITIVE,NEUTRAL
mixtures,0.31,0.28,0.31,,POSITIVE,NEUTRAL
viagra,0.9840000000000001,0.82,0.799,unconfident,POSITIVE,NEUTRAL
braised,0.31,0.28,0.31,,POSITIVE,NEUTRAL
mushrooms,0.31,0.28,0.31,,POSITIVE,NEUTRAL
cask,0.49,0.39799999999999996,0.444,,NEGATIVE,NEUTRAL
justmyluck,0.977,0.8270000000000001,0.797,unconfident,POSITIVE,NEUTRAL
spices,0.32,0.3,0.3,,POSITIVE,NEUTRAL
parboiled,0.32,0.3,0.3,,NEGATIVE,NEUTRAL
chapati,0.32,0.3,0.3,,POSITIVE,NEUTRAL
naan,0.3,0.264,0.3,,NEGATIVE,NEUTRAL
curries,0.3,0.264,0.3,,NEGATIVE,NEUTRAL
casket,0.125,0.49,0.34600000000000003,,NEGATIVE,NEUTRAL
cantdateyouif,0.982,0.82,0.7959999999999999,unconfident,NEGATIVE,NEUTRAL
casserole,0.57,0.36,0.32799999999999996,,NEGATIVE,NEUTRAL
ki,0.982,0.825,0.8,unconfident,POSITIVE,NEUTRAL
gourds,0.31,0.31,0.3,,POSITIVE,NEUTRAL
botanically,0.31,0.31,0.3,,POSITIVE,NEUTRAL
tinder,0.983,0.8240000000000001,0.7959999999999999,unconfident,NEGATIVE,NEUTRAL
momordica,0.31,0.31,0.3,,NEGATIVE,NEUTRAL
rachet,0.982,0.82,0.792,unconfident,NEGATIVE,NEUTRAL
charantia,0.31,0.31,0.3,,POSITIVE,NEUTRAL
toads,0.31,0.31,0.3,,NEGATIVE,NEUTRAL
natty,0.978,0.826,0.797,unconfident,NEGATIVE,NEUTRAL
vines,0.31,0.31,0.3,,POSITIVE,NEUTRAL
cassette,0.49,0.33399999999999996,0.355,,POSITIVE,NEUTRAL
cast,0.5579999999999999,0.62,0.517,,POSITIVE,NEUTRAL
natives,0.3,0.275,0.325,,POSITIVE,NEUTRAL
americas,0.3,0.275,0.325,,POSITIVE,NEUTRAL
smells,0.9840000000000001,0.8240000000000001,0.7929999999999999,unconfident,NEGATIVE,NEUTRAL
climates,0.3,0.275,0.325,,POSITIVE,NEUTRAL
castaway,0.20800000000000002,0.6459999999999999,0.42200000000000004,,NEGATIVE,NEUTRAL
squashes,0.3,0.275,0.325,,NEGATIVE,NEUTRAL
hmong,0.29,0.28,0.3,,NEGATIVE,NEUTRAL
caste,0.51,0.33299999999999996,0.374,,NEGATIVE,NEUTRAL
caster,0.604,0.67,0.647,,NEGATIVE,NEUTRAL
copia,0.32,0.29,0.3,,NEGATIVE,NEUTRAL
castle,0.68,0.396,0.718,,POSITIVE,NEUTRAL
rdm,0.9840000000000001,0.828,0.794,unconfident,NEGATIVE,NEUTRAL
castor,0.583,0.337,0.368,,POSITIVE,NEUTRAL
fuckthat,0.9790000000000001,0.8220000000000001,0.794,unconfident,NEGATIVE,NEUTRAL
aug,0.38,0.36,0.33,,POSITIVE,NEUTRAL
showin,0.983,0.82,0.792,unconfident,POSITIVE,NEUTRAL
nieces,0.38,0.36,0.33,,POSITIVE,NEUTRAL
dating,0.057999999999999996,0.674,0.159,,POSITIVE,NEUTRAL
hersh,0.3,0.314,0.28600000000000003,,POSITIVE,NEUTRAL
laid,0.3,0.314,0.28600000000000003,,POSITIVE,NEUTRAL
celebrates,0.32,0.29,0.32,,POSITIVE,POSITIVE
castrate,0.177,0.485,0.519,,POSITIVE,NEUTRAL
julia,0.32,0.29,0.32,,POSITIVE,NEUTRAL
scumbags,0.982,0.8240000000000001,0.792,unconfident,POSITIVE,NEGATIVE
castration,0.198,0.735,0.381,,NEGATIVE,NEUTRAL
pasadena,0.27,0.27,0.3,,POSITIVE,NEUTRAL
shoving,0.983,0.828,0.7979999999999999,unconfident,NEGATIVE,NEUTRAL
condominium,0.27,0.27,0.3,,POSITIVE,NEUTRAL
casual,0.643,0.22399999999999998,0.385,,POSITIVE,NEUTRAL
casually,0.6579999999999999,0.29,0.33299999999999996,,POSITIVE,NEUTRAL
sanitizer,0.976,0.828,0.7929999999999999,unconfident,NEGATIVE,NEUTRAL
casualty,0.235,0.27399999999999997,0.132,,NEGATIVE,NEUTRAL
cat,0.667,0.26,0.37,,POSITIVE,NEUTRAL
miraculously,0.33,0.32,0.3,,POSITIVE,NEUTRAL
lanza,0.977,0.828,0.795,unconfident,POSITIVE,NEUTRAL
catabolism,0.265,0.573,0.605,,NEGATIVE,NEUTRAL
catalog,0.561,0.221,0.573,,POSITIVE,NEUTRAL
catalogue,0.647,0.327,0.5329999999999999,,POSITIVE,NEUTRAL
sneezed,0.977,0.828,0.794,unconfident,NEGATIVE,NEUTRAL
airing,0.3,0.28800000000000003,0.312,,POSITIVE,NEUTRAL
catalysis,0.385,0.5589999999999999,0.531,,POSITIVE,NEUTRAL
catalyst,0.604,0.509,0.585,,POSITIVE,NEUTRAL
fingernails,0.975,0.823,0.792,unconfident,POSITIVE,NEUTRAL
reminisced,0.29,0.28,0.27,,POSITIVE,NEUTRAL
catalytic,0.562,0.519,0.563,,POSITIVE,NEUTRAL
jeremykyle,0.98,0.8240000000000001,0.794,unconfident,POSITIVE,NEUTRAL
freaks,0.982,0.8290000000000001,0.799,unconfident,NEGATIVE,NEUTRAL
curtailed,0.29,0.3,0.31,,NEGATIVE,NEUTRAL
winters,0.29,0.3,0.31,,NEGATIVE,NEUTRAL
barbara,0.29,0.3,0.31,,POSITIVE,NEUTRAL
childs,0.29,0.3,0.31,,POSITIVE,NEUTRAL
catamaran,0.5710000000000001,0.5660000000000001,0.526,,POSITIVE,NEUTRAL
reunions,0.344,0.322,0.322,,POSITIVE,NEUTRAL
catapult,0.48,0.83,0.649,,POSITIVE,NEUTRAL
dismantled,0.3,0.257,0.314,,NEGATIVE,NEUTRAL
reinstalled,0.3,0.257,0.314,,POSITIVE,NEUTRAL
behring,0.3,0.257,0.314,,POSITIVE,NEUTRAL
bothers,0.975,0.828,0.794,unconfident,NEGATIVE,NEUTRAL
cataract,0.406,0.545,0.5489999999999999,,NEGATIVE,NEUTRAL
catastrophe,0.146,0.9520000000000001,0.67,,NEGATIVE,NEGATIVE
cq,0.33,0.32,0.31,,NEGATIVE,NEUTRAL
tramps,0.9840000000000001,0.82,0.7979999999999999,unconfident,POSITIVE,NEUTRAL
recalls,0.33,0.32,0.31,,NEGATIVE,NEUTRAL
cataloged,0.33,0.32,0.31,,POSITIVE,NEUTRAL
hoarders,0.983,0.821,0.797,unconfident,NEGATIVE,NEUTRAL
photographed,0.33,0.32,0.31,,POSITIVE,NEUTRAL
blinds,0.33,0.32,0.31,,NEGATIVE,NEUTRAL
unsee,0.981,0.825,0.79,unconfident,NEGATIVE,NEUTRAL
catastrophic,0.071,0.934,0.598,,NEGATIVE,NEGATIVE
toothpicks,0.3,0.31,0.33,,NEGATIVE,NEUTRAL
catatonic,0.255,0.5,0.509,,NEGATIVE,NEGATIVE
catch,0.531,0.43700000000000006,0.552,,POSITIVE,NEUTRAL
enshrined,0.27,0.31,0.27,,POSITIVE,NEUTRAL
catcher,0.653,0.413,0.54,,POSITIVE,NEUTRAL
recipes,0.33,0.32,0.31,,POSITIVE,NEUTRAL
ate,0.059000000000000004,0.6659999999999999,0.158,,POSITIVE,NEUTRAL
undoubtedly,0.31,0.31,0.31,,POSITIVE,NEUTRAL
retell,0.31,0.31,0.31,,NEGATIVE,NEUTRAL
catching,0.49,0.7879999999999999,0.644,,POSITIVE,NEUTRAL
sown,0.31,0.31,0.31,,NEGATIVE,NEUTRAL
posting,0.31,0.31,0.31,,NEGATIVE,NEUTRAL
rouen,0.31,0.31,0.31,,POSITIVE,NEUTRAL
bertholle,0.32,0.31,0.32,,POSITIVE,NEUTRAL
simone,0.32,0.31,0.32,,POSITIVE,NEUTRAL
mastering,0.32,0.31,0.32,,POSITIVE,NEUTRAL
catchphrase,0.698,0.423,0.433,,POSITIVE,NEUTRAL
louisette,0.32,0.31,0.32,,POSITIVE,NEUTRAL
goaway,0.976,0.8220000000000001,0.7979999999999999,unconfident,NEGATIVE,NEUTRAL
catchy,0.677,0.441,0.462,,POSITIVE,POSITIVE
catechism,0.6559999999999999,0.23600000000000002,0.613,,POSITIVE,NEUTRAL
categorical,0.615,0.442,0.76,,POSITIVE,NEUTRAL
chefs,0.35,0.3,0.33,,POSITIVE,NEUTRAL
dinners,0.35,0.3,0.33,,POSITIVE,NEUTRAL
spitoon,0.055,0.672,0.159,,NEGATIVE,NEUTRAL
category,0.5710000000000001,0.264,0.521,,POSITIVE,NEUTRAL
yer,0.985,0.82,0.795,unconfident,POSITIVE,NEUTRAL
honoree,0.33,0.33,0.32,,POSITIVE,NEUTRAL
keith,0.311,0.267,0.311,,POSITIVE,NEUTRAL
jeanminette,0.311,0.267,0.311,,POSITIVE,NEUTRAL
growapair,0.98,0.828,0.7959999999999999,unconfident,POSITIVE,NEUTRAL
cater,0.802,0.5,0.509,,POSITIVE,NEUTRAL
gras,0.311,0.267,0.311,,POSITIVE,NEUTRAL
laurent,0.311,0.267,0.311,,POSITIVE,NEUTRAL
masa,0.311,0.267,0.311,,NEGATIVE,NEUTRAL
soups,0.389,0.35600000000000004,0.344,,POSITIVE,NEUTRAL
vichyssoise,0.389,0.35600000000000004,0.344,,NEGATIVE,NEUTRAL
caterer,0.55,0.557,0.644,,POSITIVE,NEUTRAL
eats,0.32,0.3,0.3,,POSITIVE,NEUTRAL
revolutionized,0.32,0.3,0.3,,POSITIVE,NEUTRAL
caterpillar,0.461,0.28600000000000003,0.33,,NEGATIVE,NEUTRAL
dollop,0.344,0.311,0.3,,NEGATIVE,NEUTRAL
cates,0.37,0.39399999999999996,0.40700000000000003,,POSITIVE,NEUTRAL
armpits,0.98,0.82,0.792,unconfident,NEGATIVE,NEUTRAL
chocolat,0.3,0.31,0.28,,POSITIVE,NEUTRAL
marjolaine,0.3,0.31,0.28,,POSITIVE,NEUTRAL
adapting,0.3,0.31,0.28,,POSITIVE,NEUTRAL
nicoise,0.3,0.31,0.28,,NEGATIVE,NEUTRAL
std,0.976,0.823,0.797,unconfident,NEGATIVE,NEUTRAL
salade,0.3,0.31,0.28,,NEGATIVE,NEUTRAL
tweaking,0.3,0.31,0.28,,NEGATIVE,NEUTRAL
erm,0.9840000000000001,0.828,0.7909999999999999,unconfident,NEGATIVE,NEUTRAL
catfish,0.45799999999999996,0.337,0.29600000000000004,,POSITIVE,NEUTRAL
nofriends,0.977,0.8270000000000001,0.792,unconfident,NEGATIVE,NEUTRAL
cathartic,0.45,0.51,0.604,,NEGATIVE,NEUTRAL
cathedral,0.598,0.33,0.643,,POSITIVE,NEUTRAL
catheter,0.336,0.491,0.373,,POSITIVE,NEUTRAL
catholic,0.6459999999999999,0.24,0.575,,POSITIVE,NEUTRAL
cathouse,0.327,0.375,0.363,,POSITIVE,NEUTRAL
butters,0.312,0.325,0.312,,POSITIVE,NEUTRAL
licked,0.981,0.821,0.797,unconfident,POSITIVE,NEUTRAL
flavored,0.312,0.325,0.312,,POSITIVE,NEUTRAL
nolove,0.976,0.8290000000000001,0.799,unconfident,NEGATIVE,NEUTRAL
catnip,0.439,0.381,0.29600000000000004,,POSITIVE,NEUTRAL
enriched,0.312,0.275,0.3,,POSITIVE,POSITIVE
onions,0.312,0.275,0.3,,NEGATIVE,NEUTRAL
pancetta,0.312,0.275,0.3,,POSITIVE,NEUTRAL
cattle,0.622,0.34,0.445,,POSITIVE,NEUTRAL
sorbet,0.34,0.33,0.31,,NEGATIVE,NEUTRAL
suitemate,0.982,0.826,0.795,unconfident,POSITIVE,NEUTRAL
catwalk,0.698,0.436,0.46399999999999997,,POSITIVE,NEUTRAL
caucus,0.418,0.311,0.491,,POSITIVE,NEUTRAL
acceptted,0.057,0.6709999999999999,0.153,,POSITIVE,NEUTRAL
trends,0.34299999999999997,0.32899999999999996,0.34299999999999997,,POSITIVE,NEUTRAL
caudal,0.5,0.425,0.583,,NEGATIVE,NEUTRAL
minceur,0.3,0.29,0.29,,NEGATIVE,NEUTRAL
politically,0.3,0.29,0.29,,POSITIVE,NEUTRAL
oreos,0.98,0.8240000000000001,0.792,unconfident,POSITIVE,NEUTRAL
spades,0.3,0.29,0.29,,POSITIVE,NEUTRAL
cauldron,0.51,0.486,0.418,,NEGATIVE,NEUTRAL
diets,0.3,0.29,0.29,,POSITIVE,NEUTRAL
cauliflower,0.44799999999999995,0.255,0.231,,POSITIVE,NEUTRAL
spitter,0.976,0.8220000000000001,0.7909999999999999,unconfident,NEGATIVE,NEUTRAL
caulk,0.36700000000000005,0.5,0.418,,NEGATIVE,NEUTRAL
helpings,0.3,0.29,0.31,,POSITIVE,NEUTRAL
causal,0.562,0.36700000000000005,0.491,,POSITIVE,NEUTRAL
broads,0.98,0.826,0.7979999999999999,unconfident,POSITIVE,NEUTRAL
causality,0.5,0.37799999999999995,0.336,,POSITIVE,NEUTRAL
perv,0.98,0.828,0.795,unconfident,POSITIVE,NEUTRAL
causation,0.562,0.48,0.5670000000000001,,NEGATIVE,NEUTRAL
cause,0.469,0.373,0.486,,POSITIVE,NEUTRAL
snacking,0.27,0.3,0.35,,POSITIVE,NEUTRAL
caused,0.344,0.52,0.382,,NEGATIVE,NEGATIVE
causeway,0.45299999999999996,0.382,0.42200000000000004,,POSITIVE,NEUTRAL
erks,0.9790000000000001,0.823,0.792,unconfident,NEGATIVE,NEUTRAL
sent,0.063,0.672,0.153,,NEGATIVE,NEUTRAL
mina,0.3,0.267,0.322,,POSITIVE,NEUTRAL
waters,0.3,0.267,0.322,,POSITIVE,NEUTRAL
caution,0.552,0.7120000000000001,0.547,,NEGATIVE,NEUTRAL
cautionary,0.51,0.541,0.519,,NEGATIVE,NEUTRAL
lazio,0.9840000000000001,0.8240000000000001,0.7929999999999999,unconfident,NEGATIVE,NEUTRAL
susie,0.322,0.311,0.311,,POSITIVE,NEUTRAL
cautious,0.47,0.445,0.517,,NEGATIVE,NEUTRAL
unsweet,0.977,0.8240000000000001,0.7979999999999999,unconfident,POSITIVE,NEUTRAL
tompkins,0.322,0.311,0.311,,POSITIVE,NEUTRAL
leans,0.3,0.31,0.33,,POSITIVE,NEUTRAL
picks,0.3,0.31,0.33,,POSITIVE,NEUTRAL
cautiously,0.51,0.38799999999999996,0.525,,NEGATIVE,NEUTRAL
yuck,0.978,0.82,0.7979999999999999,unconfident,NEGATIVE,NEUTRAL
saying,0.055999999999999994,0.6709999999999999,0.153,,POSITIVE,NEUTRAL
cavalier,0.735,0.462,0.713,,NEGATIVE,NEUTRAL
tut,0.978,0.821,0.799,unconfident,NEGATIVE,NEUTRAL
cavalry,0.667,0.727,0.794,,POSITIVE,NEUTRAL
denise,0.34,0.32,0.3,,POSITIVE,NEUTRAL
minnelli,0.34,0.32,0.3,,POSITIVE,NEUTRAL
liza,0.34,0.32,0.3,,POSITIVE,NEUTRAL
pepin,0.37,0.35,0.32,,POSITIVE,NEUTRAL
inattentive,0.059000000000000004,0.6679999999999999,0.16,,NEGATIVE,NEGATIVE
francis,0.37,0.35,0.32,,POSITIVE,NEUTRAL
jacques,0.37,0.35,0.32,,POSITIVE,NEUTRAL
cave,0.45899999999999996,0.33299999999999996,0.38,,NEGATIVE,NEUTRAL
venues,0.32899999999999996,0.3,0.314,,POSITIVE,NEUTRAL
observances,0.32899999999999996,0.3,0.314,,POSITIVE,NEUTRAL
caveat,0.344,0.629,0.484,,NEGATIVE,NEUTRAL
denton,0.34,0.32,0.31,,POSITIVE,NEUTRAL
lessons,0.06,0.6659999999999999,0.159,,POSITIVE,NEUTRAL
chabon,0.289,0.311,0.3,,POSITIVE,NEUTRAL
pulitzer,0.289,0.311,0.3,,POSITIVE,NEUTRAL
flyers,0.982,0.82,0.7959999999999999,unconfident,POSITIVE,NEUTRAL
kavalier,0.289,0.311,0.3,,POSITIVE,NEUTRAL
akroyd,0.289,0.311,0.3,,POSITIVE,NEUTRAL
caveman,0.235,0.644,0.48200000000000004,,POSITIVE,NEUTRAL
cavern,0.32299999999999995,0.36,0.365,,NEGATIVE,NEUTRAL
activism,0.32,0.34,0.35,,POSITIVE,NEUTRAL
seabass,0.32,0.34,0.35,,NEGATIVE,NEUTRAL
chilean,0.32,0.34,0.35,,NEGATIVE,NEUTRAL
cavernous,0.354,0.5479999999999999,0.462,,NEGATIVE,NEUTRAL
caviar,0.9059999999999999,0.39399999999999996,0.48100000000000004,,POSITIVE,NEUTRAL
mornings,0.978,0.82,0.7979999999999999,unconfident,POSITIVE,NEUTRAL
portland,0.3,0.25,0.3,,POSITIVE,NEUTRAL
jake,0.3,0.25,0.3,,POSITIVE,NEUTRAL
hahn,0.3,0.25,0.3,,NEGATIVE,NEUTRAL
caving,0.37799999999999995,0.491,0.551,,NEGATIVE,NEUTRAL
cavity,0.466,0.385,0.379,,NEGATIVE,NEUTRAL
patagonian,0.3,0.27,0.3,,NEGATIVE,NEUTRAL
toothfish,0.3,0.27,0.3,,NEGATIVE,NEUTRAL
cayenne,0.615,0.306,0.355,,POSITIVE,NEUTRAL
fleets,0.3,0.3,0.29,,POSITIVE,NEUTRAL
cease,0.38799999999999996,0.25,0.42,,NEGATIVE,NEUTRAL
ceasefire,0.542,0.594,0.5670000000000001,,NEGATIVE,NEUTRAL
ceaseless,0.37799999999999995,0.7040000000000001,0.6579999999999999,,POSITIVE,NEUTRAL
overfished,0.23,0.3,0.28,,NEGATIVE,NEUTRAL
sickened,0.976,0.8220000000000001,0.8,unconfident,NEGATIVE,NEUTRAL
fisheries,0.22699999999999998,0.318,0.29100000000000004,,POSITIVE,NEUTRAL
buchanan,0.22699999999999998,0.318,0.29100000000000004,,POSITIVE,NEUTRAL
most,0.9840000000000001,0.82,0.7979999999999999,unconfident,POSITIVE,NEUTRAL
cedar,0.56,0.267,0.5770000000000001,,POSITIVE,NEUTRAL
potentially,0.22699999999999998,0.318,0.29100000000000004,,POSITIVE,NEUTRAL
hoarding,0.976,0.8240000000000001,0.797,unconfident,NEGATIVE,NEUTRAL
newhouse,0.29,0.24,0.29,,POSITIVE,NEUTRAL
cede,0.275,0.327,0.402,,NEGATIVE,NEUTRAL
estimates,0.27,0.32,0.33,,POSITIVE,NEUTRAL
nothanks,0.9840000000000001,0.826,0.7959999999999999,unconfident,NEGATIVE,POSITIVE
nmfs,0.27,0.32,0.33,,NEGATIVE,NEUTRAL
antarctic,0.27,0.32,0.33,,POSITIVE,NEUTRAL
ceiling,0.52,0.22399999999999998,0.366,,POSITIVE,NEUTRAL
cigs,0.982,0.8190000000000001,0.795,unconfident,NEGATIVE,NEUTRAL
tons,0.27,0.32,0.33,,POSITIVE,NEUTRAL
celebrant,0.865,0.6559999999999999,0.643,,POSITIVE,NEUTRAL
celebrate,0.917,0.857,0.8590000000000001,,POSITIVE,POSITIVE
personally,0.06,0.67,0.154,,POSITIVE,NEUTRAL
celebrated,0.875,0.69,0.763,,POSITIVE,NEUTRAL
celebrating,0.927,0.86,0.773,,POSITIVE,NEUTRAL
wendy,0.31,0.27,0.32,,POSITIVE,NEUTRAL
sustainability,0.31,0.27,0.32,,POSITIVE,NEUTRAL
spirduso,0.31,0.27,0.32,,NEGATIVE,NEUTRAL
orlando,0.31,0.27,0.32,,POSITIVE,NEUTRAL
wiping,0.98,0.825,0.795,unconfident,POSITIVE,NEUTRAL
fla,0.31,0.27,0.32,,NEGATIVE,NEUTRAL
celebration,0.9390000000000001,0.8240000000000001,0.88,,POSITIVE,POSITIVE
celebrations,0.958,0.794,0.7140000000000001,,POSITIVE,NEUTRAL
celebratory,0.857,0.653,0.845,,POSITIVE,NEUTRAL
celebrity,0.76,0.619,0.855,,POSITIVE,NEUTRAL
marlin,0.29,0.3,0.27,,POSITIVE,NEUTRAL
sicko,0.982,0.826,0.7979999999999999,unconfident,NEGATIVE,NEUTRAL
roughy,0.29,0.3,0.27,,NEGATIVE,NEUTRAL
cockcroft,0.26,0.31,0.32,,POSITIVE,NEUTRAL
shameonyou,0.976,0.8290000000000001,0.7959999999999999,unconfident,NEGATIVE,NEUTRAL
celery,0.396,0.147,0.223,,NEGATIVE,NEUTRAL
oats,0.26,0.31,0.32,,POSITIVE,NEUTRAL
stores,0.26,0.31,0.32,,POSITIVE,NEUTRAL
celestial,0.8170000000000001,0.36,0.731,,POSITIVE,NEUTRAL
pereson,0.059000000000000004,0.6709999999999999,0.159,,NEGATIVE,NEUTRAL
celibacy,0.302,0.276,0.509,,NEGATIVE,NEUTRAL
wasabi,0.98,0.828,0.799,unconfident,POSITIVE,NEUTRAL
fished,0.243,0.314,0.28600000000000003,,POSITIVE,NEUTRAL
celibate,0.419,0.387,0.391,,NEGATIVE,NEUTRAL
catches,0.27,0.3,0.28,,POSITIVE,NEUTRAL
cell,0.541,0.375,0.465,,NEGATIVE,NEUTRAL
noonelikesyou,0.9790000000000001,0.8290000000000001,0.7909999999999999,unconfident,POSITIVE,NEUTRAL
overexploited,0.237,0.3,0.3,,NEGATIVE,NEUTRAL
themostannoyingthingsinlife,0.983,0.826,0.797,unconfident,POSITIVE,NEUTRAL
cellar,0.51,0.27699999999999997,0.406,,NEGATIVE,NEUTRAL
cellblock,0.18600000000000003,0.57,0.5,,NEGATIVE,NEUTRAL
notclassy,0.98,0.826,0.7929999999999999,unconfident,NEGATIVE,NEUTRAL
ecosystems,0.289,0.289,0.3,,POSITIVE,NEUTRAL
cellist,0.667,0.5,0.486,,POSITIVE,NEUTRAL
hotdogs,0.978,0.8270000000000001,0.7909999999999999,unconfident,POSITIVE,NEUTRAL
thor,0.3,0.3,0.31,,POSITIVE,NEUTRAL
lassen,0.3,0.3,0.31,,POSITIVE,NEUTRAL
oceans,0.3,0.3,0.322,,POSITIVE,NEUTRAL
prosecuting,0.98,0.825,0.799,unconfident,POSITIVE,NEUTRAL
cycles,0.3,0.3,0.322,,POSITIVE,NEUTRAL
cellmate,0.16699999999999998,0.684,0.349,,POSITIVE,NEUTRAL
cello,0.635,0.324,0.528,,POSITIVE,NEUTRAL
shitted,0.9790000000000001,0.8240000000000001,0.795,unconfident,NEGATIVE,NEUTRAL
environmentalists,0.257,0.28600000000000003,0.314,,POSITIVE,NEUTRAL
drowned,0.061,0.667,0.154,,NEGATIVE,NEGATIVE
cellophane,0.648,0.282,0.289,,NEGATIVE,NEUTRAL
manipulating,0.29,0.31,0.29,,POSITIVE,NEUTRAL
processors,0.29,0.31,0.29,,POSITIVE,NEUTRAL
cellular,0.643,0.39799999999999996,0.517,,POSITIVE,NEUTRAL
biggestpetpeeve,0.981,0.8220000000000001,0.7929999999999999,unconfident,POSITIVE,NEUTRAL
seafoods,0.3,0.3,0.31,,POSITIVE,NEUTRAL
environmentally,0.3,0.3,0.31,,POSITIVE,NEUTRAL
slurping,0.977,0.826,0.792,unconfident,NEGATIVE,NEUTRAL
lists,0.3,0.3,0.31,,NEGATIVE,NEUTRAL
africans,0.977,0.828,0.79,unconfident,POSITIVE,NEUTRAL
hoarder,0.9840000000000001,0.828,0.7909999999999999,unconfident,NEGATIVE,NEUTRAL
lucile,0.32,0.3,0.3,,POSITIVE,NEUTRAL
feelsick,0.983,0.826,0.797,unconfident,NEGATIVE,NEUTRAL
leape,0.32,0.3,0.3,,POSITIVE,NEUTRAL
packard,0.32,0.3,0.3,,POSITIVE,NEUTRAL
altos,0.32,0.3,0.3,,POSITIVE,NEUTRAL
cellulite,0.2,0.384,0.256,,NEGATIVE,NEUTRAL
notattractive,0.977,0.823,0.7959999999999999,unconfident,NEGATIVE,NEUTRAL
celluloid,0.469,0.44,0.425,,NEGATIVE,NEUTRAL
cement,0.544,0.265,0.527,,POSITIVE,NEUTRAL
pukes,0.981,0.82,0.7979999999999999,unconfident,NEGATIVE,NEUTRAL
cemented,0.429,0.382,0.537,,POSITIVE,NEUTRAL
overfishing,0.3,0.28,0.29,,NEGATIVE,NEUTRAL
skates,0.055,0.669,0.156,,POSITIVE,NEUTRAL
cemetery,0.051,0.63,0.41700000000000004,,NEGATIVE,NEUTRAL
undated,0.29,0.28,0.31,,NEGATIVE,NEUTRAL
hottest,0.29,0.28,0.31,,POSITIVE,POSITIVE
censor,0.344,0.276,0.5379999999999999,,NEGATIVE,NEUTRAL
lyon,0.982,0.82,0.792,unconfident,POSITIVE,NEUTRAL
monterey,0.25,0.29,0.33,,POSITIVE,NEUTRAL
pointed,0.055999999999999994,0.669,0.158,,POSITIVE,NEUTRAL
censorship,0.21899999999999997,0.698,0.42100000000000004,,NEGATIVE,NEUTRAL
jennifer,0.3,0.257,0.3,,POSITIVE,NEUTRAL
censure,0.21899999999999997,0.653,0.41700000000000004,,NEGATIVE,NEUTRAL
distributed,0.3,0.257,0.3,,POSITIVE,NEUTRAL
dianto,0.3,0.257,0.3,,POSITIVE,NEUTRAL
census,0.449,0.289,0.5529999999999999,,POSITIVE,NEUTRAL
cent,0.439,0.36700000000000005,0.402,,POSITIVE,NEUTRAL
routinely,0.3,0.29,0.29,,POSITIVE,NEUTRAL
centenary,0.604,0.44,0.642,,POSITIVE,NEUTRAL
centennial,0.583,0.39399999999999996,0.7,,POSITIVE,NEUTRAL
bernardin,0.28,0.29,0.26,,POSITIVE,NEUTRAL
ripert,0.28,0.29,0.26,,POSITIVE,NEUTRAL
watkins,0.9840000000000001,0.821,0.799,unconfident,POSITIVE,NEUTRAL
center,0.643,0.231,0.431,,POSITIVE,NEUTRAL
centerfold,0.5710000000000001,0.40700000000000003,0.485,,POSITIVE,NEUTRAL
centerpiece,0.594,0.20800000000000002,0.52,,POSITIVE,NEUTRAL
centimeter,0.42700000000000005,0.28,0.38,,POSITIVE,NEUTRAL
centipede,0.29600000000000004,0.39899999999999997,0.361,,POSITIVE,NEUTRAL
diners,0.29,0.28,0.29,,NEGATIVE,NEUTRAL
uhm,0.9840000000000001,0.8220000000000001,0.797,unconfident,POSITIVE,NEUTRAL
central,0.64,0.35600000000000004,0.621,,POSITIVE,NEUTRAL
theyre,0.977,0.823,0.797,unconfident,POSITIVE,NEUTRAL
centrality,0.5710000000000001,0.312,0.7090000000000001,,POSITIVE,NEUTRAL
centralization,0.521,0.44,0.7020000000000001,,POSITIVE,NEUTRAL
centralize,0.684,0.42700000000000005,0.802,,POSITIVE,NEUTRAL
vom,0.9840000000000001,0.8190000000000001,0.7909999999999999,unconfident,POSITIVE,NEUTRAL
michelle,0.3,0.24,0.31,,POSITIVE,NEUTRAL
oregonian,0.3,0.24,0.31,,POSITIVE,NEUTRAL
eurgh,0.977,0.82,0.792,unconfident,NEGATIVE,NEUTRAL
