Word,Valence,Arousal,Dominance,Category
concluding,0.531,0.382,0.603,
conclusion,0.615,0.377,0.659,
conclusive,0.5,0.427,0.745,
concoction,0.448,0.459,0.417,
rn,0.983,0.82,0.79,unconfident
indoors,0.057,0.673,0.158,
burps,0.984,0.82,0.797,unconfident
concomitant,0.427,0.482,0.727,
concord,0.677,0.32,0.586,
concordance,0.625,0.358,0.608,
concours,0.5,0.53,0.495,
concourse,0.74,0.657,0.528,
turntables,0.3,0.288,0.3,
majorturnoffs,0.979,0.827,0.797,unconfident
concrete,0.633,0.42,0.547,
concubine,0.388,0.594,0.476,
concur,0.459,0.394,0.429,
concurrence,0.764,0.627,0.613,
scummy,0.977,0.821,0.799,unconfident
flailing,0.25,0.37,0.31,
shes,0.977,0.821,0.795,unconfident
concurrent,0.573,0.547,0.741,
fml,0.981,0.819,0.797,unconfident
ordered,0.056,0.669,0.152,
concurring,0.573,0.6,0.681,
concussion,0.072,0.708,0.482,
condemn,0.102,0.793,0.625,
condemnation,0.133,0.725,0.449,
condensation,0.51,0.316,0.538,
delicately,0.31,0.28,0.29,
emoji,0.978,0.824,0.792,unconfident
condensed,0.598,0.415,0.623,
slumped,0.263,0.35,0.288,
condescending,0.583,0.363,0.593,
westboro,0.978,0.828,0.794,unconfident
haunches,0.32,0.31,0.3,
condescension,0.521,0.377,0.565,
scaled,0.288,0.338,0.338,
leapt,0.288,0.338,0.338,
condiment,0.52,0.333,0.433,
probablynot,0.978,0.821,0.798,unconfident
condition,0.5,0.469,0.519,
conditional,0.521,0.343,0.556,
hid,0.057,0.669,0.155,
ducked,0.3,0.33,0.28,
clutching,0.273,0.3,0.291,
tentacles,0.273,0.3,0.291,
conditionally,0.396,0.419,0.617,
fo,0.982,0.819,0.798,unconfident
writhing,0.273,0.3,0.291,
thrashing,0.273,0.3,0.291,
jerked,0.3,0.325,0.3,
farts,0.98,0.823,0.794,unconfident
edges,0.3,0.325,0.3,
conditioned,0.49,0.417,0.616,
conditioner,0.781,0.36,0.538,
keys,0.064,0.672,0.154,
eyeless,0.27,0.33,0.31,
conditioning,0.44,0.468,0.617,
conditions,0.551,0.441,0.593,
condo,0.439,0.288,0.607,
clawed,0.23,0.35,0.26,
waving,0.23,0.35,0.26,
condolence,0.26,0.443,0.404,
condolences,0.198,0.48,0.288,
condom,0.406,0.637,0.5,
condone,0.571,0.441,0.619,
saville,0.983,0.823,0.791,unconfident
condor,0.573,0.388,0.519,
conducive,0.775,0.479,0.679,
leicester,0.981,0.82,0.794,unconfident
conduct,0.453,0.51,0.75,
conduction,0.53,0.557,0.717,
conductivity,0.583,0.575,0.642,
wtffff,0.982,0.822,0.797,unconfident
whn,0.984,0.824,0.794,unconfident
conductor,0.677,0.663,0.621,
sang,0.059,0.667,0.155,
conduit,0.47,0.302,0.413,
cone,0.417,0.208,0.343,
confederacy,0.59,0.541,0.736,
confederate,0.551,0.546,0.792,
mouldy,0.979,0.826,0.798,unconfident
confederation,0.663,0.404,0.83,
eew,0.978,0.826,0.797,unconfident
confer,0.573,0.482,0.583,
conference,0.688,0.615,0.606,
confess,0.36,0.712,0.431,
crates,0.31,0.29,0.3,
confession,0.469,0.642,0.46,
confessional,0.458,0.392,0.629,
nymphs,0.3,0.357,0.357,
confessions,0.325,0.538,0.658,
confetti,0.781,0.573,0.25,
whirled,0.271,0.371,0.329,
confidant,0.837,0.633,0.631,
andre,0.975,0.827,0.792,unconfident
bared,0.25,0.34,0.28,
cutforbieber,0.98,0.821,0.799,unconfident
confide,0.669,0.472,0.595,
sogross,0.977,0.828,0.791,unconfident
confidence,0.959,0.276,0.943,
confident,0.765,0.324,0.723,
confidential,0.643,0.471,0.761,
confidentiality,0.667,0.431,0.718,
confidentially,0.633,0.469,0.558,
configuration,0.54,0.443,0.591,
confine,0.327,0.551,0.538,
confined,0.286,0.472,0.444,
confinement,0.333,0.656,0.52,
confines,0.396,0.386,0.542,
confirm,0.802,0.439,0.806,
crimewatch,0.981,0.821,0.796,unconfident
confirmation,0.812,0.48,0.692,
belted,0.3,0.288,0.3,
confirmatory,0.656,0.5,0.683,
confirmed,0.76,0.49,0.764,
tesco,0.983,0.822,0.791,unconfident
confiscate,0.25,0.625,0.482,
confiscation,0.208,0.706,0.586,
merging,0.983,0.828,0.797,unconfident
conflagration,0.344,0.721,0.594,
conflict,0.335,0.906,0.471,
flossing,0.984,0.826,0.793,unconfident
given,0.065,0.671,0.15,
bashed,0.262,0.375,0.312,
conflicting,0.173,0.738,0.553,
somean,0.983,0.819,0.799,unconfident
confluence,0.677,0.598,0.565,
graves,0.979,0.822,0.794,unconfident
conform,0.479,0.38,0.375,
sniffling,0.976,0.822,0.798,unconfident
conformance,0.608,0.278,0.254,
conformation,0.622,0.435,0.711,
scrapped,0.061,0.671,0.151,
hinges,0.26,0.35,0.27,
conformity,0.645,0.363,0.579,
blows,0.98,0.824,0.791,unconfident
confound,0.347,0.529,0.333,
confounded,0.333,0.528,0.264,
weliveinagenerationwhere,0.977,0.824,0.791,unconfident
confront,0.281,0.76,0.746,
beams,0.282,0.273,0.3,
dyed,0.282,0.273,0.3,
panes,0.282,0.273,0.3,
confrontation,0.177,0.87,0.658,
confuse,0.1,0.58,0.27,
echoed,0.3,0.317,0.3,
sicktomystomach,0.978,0.82,0.799,unconfident
confused,0.22,0.65,0.179,
confusing,0.229,0.69,0.222,
confusion,0.255,0.667,0.277,
dwn,0.985,0.829,0.799,unconfident
conga,0.469,0.529,0.44,
congenial,0.82,0.412,0.62,
congenital,0.448,0.434,0.427,
congestion,0.271,0.654,0.491,
conglomerate,0.5,0.5,0.838,
leaping,0.28,0.33,0.3,
awkwardly,0.979,0.821,0.793,unconfident
conglomeration,0.541,0.72,0.67,
teaparty,0.985,0.824,0.799,unconfident
congrats,0.93,0.726,0.775,
tossed,0.28,0.34,0.29,
congratulate,0.927,0.724,0.784,
angin,0.981,0.823,0.799,unconfident
congratulation,0.948,0.78,0.717,
louisiana,0.978,0.824,0.794,unconfident
dodged,0.28,0.31,0.3,
judgemental,0.979,0.827,0.791,unconfident
congratulations,0.96,0.755,0.719,
priests,0.976,0.819,0.798,unconfident
congratulatory,0.959,0.616,0.689,
lodged,0.262,0.35,0.263,
congregate,0.653,0.53,0.733,
congregation,0.561,0.49,0.7,
congress,0.449,0.444,0.857,
sockets,0.25,0.312,0.237,
congressional,0.552,0.491,0.848,
gleamed,0.34,0.32,0.31,
congressman,0.438,0.471,0.877,
congruence,0.656,0.472,0.577,
conic,0.51,0.368,0.379,
bathrooms,0.984,0.829,0.797,unconfident
fcking,0.981,0.823,0.791,unconfident
conical,0.49,0.422,0.471,
conjecture,0.396,0.398,0.534,
conjugal,0.698,0.51,0.688,
conjugate,0.583,0.42,0.467,
conjugation,0.479,0.429,0.582,
agrees,0.981,0.826,0.798,unconfident
conjunction,0.52,0.472,0.509,
sickens,0.981,0.823,0.799,unconfident
conjunctive,0.487,0.444,0.639,
conjure,0.385,0.679,0.645,
butthole,0.977,0.828,0.798,unconfident
conjuring,0.224,0.653,0.694,
conk,0.34,0.469,0.404,
blearily,0.275,0.3,0.3,
connect,0.724,0.299,0.536,
himself,0.98,0.82,0.792,unconfident
connected,0.816,0.55,0.612,
connection,0.729,0.56,0.655,
smfh,0.983,0.824,0.793,unconfident
connective,0.719,0.491,0.764,
undrinkable,0.056,0.672,0.15,
socks,0.976,0.821,0.797,unconfident
connoisseur,0.76,0.461,0.769,
conquer,0.694,0.873,0.971,
conquering,0.76,0.873,0.936,
conqueror,0.604,0.809,0.93,
conquest,0.71,0.702,0.833,
conscience,0.663,0.375,0.721,
strikes,0.23,0.35,0.27,
stds,0.976,0.826,0.796,unconfident
europe,0.064,0.671,0.157,
knitting,0.3,0.271,0.3,
conscientious,0.688,0.404,0.688,
conscious,0.74,0.333,0.705,
consciousness,0.84,0.483,0.755,
conscription,0.396,0.775,0.642,
mouthed,0.975,0.828,0.799,unconfident
toofar,0.975,0.826,0.796,unconfident
fuckin,0.35,0.39,0.32,
consecrated,0.663,0.5,0.8,
consecration,0.771,0.418,0.804,
consecutive,0.663,0.418,0.643,
cheerios,0.98,0.825,0.793,unconfident
consensual,0.663,0.417,0.655,
afc,0.98,0.822,0.798,unconfident
consensus,0.627,0.358,0.625,
consent,0.75,0.5,0.62,
consenting,0.727,0.406,0.693,
mcrib,0.98,0.821,0.799,unconfident
consequence,0.24,0.721,0.593,
below,0.982,0.823,0.794,unconfident
consequent,0.663,0.471,0.625,
someonne,0.061,0.668,0.152,
creepers,0.979,0.823,0.79,unconfident
noclass,0.981,0.82,0.797,unconfident
conservation,0.832,0.401,0.606,
bylichka,0.3,0.28,0.31,
conservatism,0.406,0.369,0.633,
conservative,0.615,0.316,0.788,
conservatory,0.635,0.24,0.729,
sounds,0.058,0.67,0.16,
conserve,0.69,0.347,0.573,
consider,0.677,0.368,0.579,
considerable,0.653,0.314,0.683,
considerate,0.781,0.38,0.633,
frieze,0.282,0.291,0.318,
consideration,0.589,0.38,0.687,
consignee,0.635,0.385,0.602,
consignment,0.49,0.44,0.5,
nomanners,0.981,0.826,0.794,unconfident
consist,0.823,0.386,0.58,
consistency,0.714,0.5,0.887,
bogatyrivitch,0.31,0.32,0.33,
faerie,0.31,0.32,0.33,
sexually,0.064,0.675,0.154,
psychologically,0.062,0.669,0.16,
consistent,0.786,0.431,0.726,
consolation,0.408,0.25,0.304,
chitlins,0.978,0.823,0.793,unconfident
perverts,0.978,0.826,0.794,unconfident
console,0.625,0.398,0.415,
consoled,0.7,0.343,0.452,
consolidate,0.88,0.44,0.87,
consolidated,0.7,0.366,0.784,
dt,0.977,0.823,0.793,unconfident
taxis,0.25,0.31,0.28,
consolidation,0.604,0.445,0.776,
consonant,0.5,0.347,0.417,
these,0.977,0.822,0.798,unconfident
consort,0.632,0.509,0.63,
slowed,0.22,0.34,0.27,
neared,0.22,0.34,0.27,
conspicuous,0.479,0.52,0.596,
nojoke,0.976,0.827,0.8,unconfident
conspiracy,0.125,0.787,0.652,
bleugh,0.977,0.825,0.8,unconfident
conspirator,0.271,0.786,0.707,
conspire,0.206,0.74,0.52,
constable,0.573,0.667,0.764,
constancy,0.786,0.443,0.763,
wbc,0.975,0.821,0.79,unconfident
constant,0.74,0.296,0.686,
constantly,0.663,0.561,0.7,
keepin,0.975,0.829,0.795,unconfident
constellation,0.719,0.533,0.775,
throwingup,0.982,0.823,0.795,unconfident
consternation,0.167,0.68,0.469,
twinkies,0.981,0.827,0.794,unconfident
constipation,0.079,0.612,0.231,
ah,0.344,0.278,0.311,
constituency,0.5,0.48,0.696,
boak,0.979,0.825,0.793,unconfident
behaved,0.062,0.672,0.152,
constituent,0.573,0.5,0.827,
constituents,0.573,0.414,0.833,
constitute,0.812,0.349,0.906,
constitution,0.59,0.38,0.889,
constitutional,0.633,0.418,0.827,
nastyass,0.98,0.827,0.795,unconfident
constitutionality,0.612,0.439,0.853,
jeez,0.981,0.827,0.799,unconfident
constrain,0.261,0.5,0.5,
constrained,0.135,0.537,0.357,
constraint,0.323,0.55,0.481,
construct,0.75,0.648,0.792,
construction,0.848,0.612,0.759,
coolly,0.29,0.29,0.3,
constructive,0.86,0.57,0.812,
construe,0.602,0.519,0.553,
consul,0.573,0.354,0.688,
tacos,0.978,0.825,0.793,unconfident
consulate,0.561,0.453,0.694,
consult,0.755,0.37,0.441,
consultant,0.77,0.344,0.808,
consultation,0.66,0.463,0.625,
consume,0.427,0.62,0.509,
consumer,0.507,0.551,0.677,
consuming,0.573,0.541,0.536,
hickeys,0.979,0.82,0.79,unconfident
consummate,0.551,0.54,0.558,
djs,0.291,0.3,0.291,
them,0.983,0.822,0.8,unconfident
webs,0.291,0.3,0.291,
consummation,0.583,0.676,0.661,
consumption,0.39,0.531,0.538,
newlow,0.98,0.826,0.793,unconfident
contact,0.719,0.424,0.526,
contagion,0.208,0.63,0.535,
contagious,0.184,0.725,0.4,
contain,0.542,0.49,0.658,
container,0.551,0.396,0.561,
gagged,0.979,0.827,0.797,unconfident
containment,0.411,0.491,0.618,
bitten,0.055,0.674,0.151,
contaminate,0.14,0.611,0.426,
pube,0.984,0.825,0.796,unconfident
exporting,0.27,0.32,0.3,
pervy,0.981,0.822,0.797,unconfident
contaminated,0.04,0.5,0.368,
renovating,0.289,0.311,0.3,
updating,0.289,0.311,0.3,
contamination,0.125,0.61,0.375,
composites,0.3,0.257,0.3,
newer,0.3,0.257,0.3,
contemplate,0.74,0.347,0.642,
closeyourmouth,0.979,0.827,0.795,unconfident
contemplation,0.552,0.324,0.627,
tampons,0.983,0.822,0.799,unconfident
setbacks,0.23,0.31,0.28,
threw,0.063,0.667,0.152,
unsold,0.28,0.31,0.31,
flooding,0.28,0.31,0.31,
youngstown,0.3,0.3,0.3,
contemplative,0.729,0.308,0.739,
contemporaneous,0.64,0.373,0.591,
grossedout,0.976,0.826,0.797,unconfident
mills,0.24,0.27,0.29,
contemporary,0.72,0.365,0.569,
richley,0.29,0.3,0.3,
contempt,0.206,0.635,0.396,
lindsay,0.98,0.825,0.796,unconfident
contemptible,0.146,0.657,0.471,
contemptuous,0.204,0.5,0.375,
whelan,0.983,0.823,0.795,unconfident
contend,0.51,0.657,0.731,
contender,0.48,0.79,0.681,
contending,0.49,0.698,0.716,
content,0.764,0.296,0.559,
magazines,0.06,0.673,0.152,
youregross,0.975,0.827,0.798,unconfident
monuments,0.28,0.27,0.27,
marches,0.32,0.31,0.32,
grosses,0.982,0.827,0.793,unconfident
speeches,0.32,0.31,0.32,
ewww,0.975,0.828,0.796,unconfident
kavos,0.981,0.823,0.797,unconfident
contented,0.857,0.612,0.746,
trashiest,0.98,0.82,0.795,unconfident
bogged,0.26,0.27,0.29,
contention,0.375,0.51,0.738,
evan,0.984,0.828,0.797,unconfident
travis,0.983,0.824,0.794,unconfident
wiith,0.056,0.665,0.155,
contentious,0.422,0.573,0.637,
contentment,0.875,0.61,0.782,
contents,0.656,0.375,0.55,
contest,0.667,0.698,0.717,
yorkshire,0.977,0.824,0.8,unconfident
contestant,0.76,0.53,0.602,
puked,0.979,0.825,0.795,unconfident
cigarettes,0.062,0.674,0.152,
context,0.531,0.3,0.553,
diouf,0.985,0.823,0.79,unconfident
petitions,0.256,0.3,0.267,
contiguous,0.375,0.45,0.5,
collectivization,0.3,0.28,0.3,
clung,0.3,0.28,0.3,
continence,0.45,0.396,0.469,
dylan,0.977,0.823,0.797,unconfident
dragging,0.227,0.318,0.254,
blatantly,0.979,0.822,0.794,unconfident
continent,0.551,0.373,0.833,
owned,0.064,0.665,0.153,
continental,0.486,0.35,0.755,
ohmygod,0.984,0.823,0.797,unconfident
plunged,0.244,0.278,0.289,
eww,0.983,0.828,0.792,unconfident
contingency,0.396,0.5,0.67,
contingent,0.47,0.531,0.659,
uswa,0.275,0.312,0.288,
mgk,0.98,0.825,0.792,unconfident
continual,0.5,0.423,0.685,
closings,0.3,0.3,0.3,
continually,0.646,0.438,0.698,
gawd,0.979,0.826,0.798,unconfident
continuance,0.729,0.51,0.652,
continuation,0.615,0.47,0.566,
factories,0.3,0.333,0.344,
disassociated,0.24,0.32,0.33,
continue,0.63,0.427,0.612,
pervs,0.983,0.826,0.794,unconfident
continued,0.635,0.44,0.5,
openlt,0.98,0.825,0.795,unconfident
committments,0.065,0.667,0.154,
burped,0.984,0.822,0.796,unconfident
williams,0.29,0.29,0.28,
lynn,0.29,0.29,0.28,
continuing,0.667,0.5,0.52,
precedents,0.25,0.32,0.26,
continuity,0.781,0.439,0.684,
continuous,0.625,0.509,0.58,
continuously,0.719,0.417,0.702,
collectivize,0.28,0.3,0.31,
uwsa,0.275,0.312,0.325,
mcbites,0.983,0.825,0.799,unconfident
dansing,0.059,0.671,0.159,
continuum,0.677,0.39,0.491,
contour,0.589,0.265,0.414,
notimpressed,0.982,0.825,0.798,unconfident
contraband,0.177,0.875,0.67,
mahoning,0.31,0.3,0.29,
hamlets,0.31,0.3,0.29,
contraception,0.296,0.518,0.525,
contract,0.594,0.412,0.636,
rallies,0.244,0.3,0.3,
contracted,0.344,0.557,0.449,
boardman,0.28,0.29,0.29,
poland,0.28,0.29,0.29,
jacob,0.977,0.823,0.795,unconfident
districts,0.28,0.29,0.29,
niles,0.28,0.29,0.29,
canfield,0.28,0.29,0.29,
imnotafanof,0.98,0.824,0.792,unconfident
lowellville,0.28,0.29,0.29,
struthers,0.28,0.29,0.29,
contractile,0.48,0.586,0.569,
mouthlt,0.979,0.827,0.794,unconfident
lordstown,0.28,0.29,0.29,
contracting,0.594,0.49,0.769,
boogers,0.979,0.828,0.799,unconfident
contraction,0.292,0.755,0.603,
lolol,0.98,0.828,0.791,unconfident
contractor,0.592,0.479,0.727,
slovak,0.3,0.27,0.3,
saturday,0.057,0.67,0.155,
baptist,0.3,0.278,0.311,
contradict,0.16,0.598,0.482,
contradiction,0.25,0.66,0.377,
methodists,0.3,0.31,0.32,
contradictory,0.365,0.651,0.421,
contraption,0.448,0.59,0.491,
barfed,0.983,0.821,0.793,unconfident
regionalistic,0.31,0.27,0.31,
contrary,0.327,0.449,0.338,
populations,0.31,0.27,0.31,
instills,0.31,0.27,0.31,
exchanges,0.31,0.27,0.31,
contrast,0.48,0.406,0.52,
contrasted,0.521,0.538,0.491,
contravene,0.357,0.618,0.472,
contravention,0.344,0.627,0.593,
relocating,0.288,0.3,0.312,
contribute,0.806,0.35,0.795,
unloved,0.976,0.826,0.79,unconfident
contribution,0.854,0.452,0.76,
intentioned,0.213,0.313,0.275,
rockers,0.056,0.668,0.159,
aftershock,0.29,0.28,0.27,
contributor,0.844,0.51,0.76,
kmt,0.977,0.826,0.796,unconfident
equipped,0.062,0.67,0.156,
farting,0.981,0.828,0.791,unconfident
contrite,0.347,0.363,0.473,
corrupted,0.27,0.32,0.3,
dissected,0.975,0.82,0.799,unconfident
brining,0.27,0.32,0.3,
contrition,0.347,0.583,0.463,
contrived,0.408,0.53,0.458,
chains,0.062,0.669,0.151,
grossed,0.978,0.826,0.796,unconfident
uprooted,0.23,0.32,0.27,
control,0.729,0.352,0.808,
controller,0.469,0.712,0.868,
controlling,0.49,0.441,0.885,
controversial,0.271,0.858,0.538,
controversy,0.25,0.819,0.6,
fuckers,0.975,0.827,0.791,unconfident
contusion,0.167,0.565,0.509,
bork,0.984,0.828,0.797,unconfident
conundrum,0.354,0.524,0.408,
steelworkers,0.263,0.312,0.3,
yack,0.984,0.824,0.792,unconfident
convalescent,0.458,0.48,0.269,
messaged,0.977,0.828,0.792,unconfident
convection,0.521,0.494,0.526,
dumbest,0.979,0.828,0.795,unconfident
convene,0.583,0.676,0.636,
northeastern,0.312,0.3,0.312,
convenience,0.781,0.448,0.613,
snapbacks,0.976,0.823,0.792,unconfident
heaton,0.31,0.31,0.31,
hopewell,0.289,0.289,0.311,
belonging,0.06,0.671,0.159,
supplying,0.311,0.256,0.311,
conveniences,0.802,0.412,0.693,
crossroads,0.289,0.3,0.3,
convenient,0.846,0.491,0.574,
pittsburgh,0.289,0.3,0.3,
reeking,0.985,0.823,0.794,unconfident
chicago,0.289,0.3,0.3,
convent,0.48,0.217,0.594,
convention,0.622,0.622,0.704,
conventional,0.594,0.292,0.634,
kentucky,0.3,0.3,0.3,
pennsylvania,0.3,0.3,0.3,
massachusetts,0.3,0.3,0.3,
converge,0.635,0.471,0.539,
restrooms,0.976,0.822,0.794,unconfident
immigrants,0.34,0.3,0.3,
meanwhile,0.058,0.669,0.153,
convergence,0.551,0.491,0.625,
using,0.058,0.673,0.156,
bolstered,0.33,0.31,0.31,
being,0.983,0.82,0.799,unconfident
brittany,0.981,0.827,0.796,unconfident
paced,0.33,0.31,0.31,
convergent,0.781,0.49,0.696,
conversant,0.724,0.36,0.542,
sixties,0.26,0.32,0.27,
fifties,0.26,0.32,0.27,
beetles,0.985,0.823,0.791,unconfident
forties,0.26,0.32,0.27,
racked,0.26,0.32,0.27,
conversation,0.75,0.51,0.609,
conversational,0.719,0.431,0.596,
angering,0.244,0.311,0.289,
lockout,0.244,0.311,0.289,
reconnected,0.065,0.671,0.158,
overeager,0.31,0.28,0.29,
stricter,0.31,0.28,0.29,
durian,0.979,0.82,0.798,unconfident
shareholders,0.31,0.28,0.29,
conversationalist,0.719,0.467,0.667,
whenever,0.062,0.67,0.15,
modernize,0.28,0.29,0.3,
fuckthis,0.985,0.823,0.796,unconfident
updated,0.28,0.29,0.3,
converse,0.594,0.406,0.598,
whattheactualfuck,0.98,0.827,0.795,unconfident
fining,0.977,0.828,0.799,unconfident
conversing,0.755,0.409,0.442,
offences,0.975,0.82,0.794,unconfident
conversion,0.48,0.605,0.736,
countywide,0.24,0.32,0.3,
convert,0.551,0.538,0.704,
blacksheep,0.982,0.821,0.797,unconfident
converted,0.663,0.418,0.686,
hurriedly,0.3,0.317,0.333,
mcbride,0.3,0.33,0.31,
convertible,0.542,0.529,0.717,
edl,0.983,0.823,0.795,unconfident
lambeth,0.22,0.34,0.28,
jennings,0.22,0.34,0.28,
convex,0.438,0.427,0.445,
convexity,0.449,0.354,0.484,
convey,0.719,0.633,0.708,
conveyance,0.615,0.52,0.455,
conveyancing,0.375,0.479,0.663,
convict,0.177,0.84,0.477,
shrank,0.233,0.3,0.289,
stunk,0.985,0.824,0.794,unconfident
considerably,0.233,0.3,0.289,
conviction,0.615,0.704,0.826,
mobilized,0.322,0.344,0.356,
convince,0.708,0.539,0.763,
leggings,0.981,0.827,0.798,unconfident
convinced,0.75,0.5,0.63,
balling,0.975,0.82,0.795,unconfident
mann,0.29,0.27,0.3,
convincing,0.76,0.527,0.9,
footballer,0.976,0.82,0.792,unconfident
convocation,0.538,0.611,0.663,
convoluted,0.323,0.614,0.433,
signatures,0.32,0.32,0.33,
shunted,0.286,0.286,0.3,
wrote,0.056,0.67,0.151,
convolution,0.417,0.559,0.527,
convoy,0.5,0.671,0.639,
trinidad,0.976,0.829,0.798,unconfident
spearheaded,0.314,0.3,0.286,
coo,0.49,0.439,0.5,
cook,0.847,0.5,0.412,
drafter,0.312,0.325,0.325,
hooters,0.979,0.823,0.791,unconfident
lykes,0.312,0.325,0.325,
thingsihate,0.98,0.823,0.797,unconfident
cookbook,0.602,0.346,0.398,
cooker,0.592,0.373,0.407,
cookery,0.633,0.368,0.345,
cookie,0.792,0.306,0.25,
cookies,0.823,0.451,0.316,
inshock,0.978,0.824,0.799,unconfident
congregated,0.29,0.32,0.31,
bak,0.98,0.828,0.798,unconfident
cooking,0.694,0.51,0.434,
politicians,0.31,0.29,0.32,
cookout,0.68,0.406,0.482,
cool,0.885,0.54,0.781,
mmy,0.061,0.672,0.154,
joes,0.981,0.819,0.8,unconfident
offically,0.978,0.828,0.792,unconfident
flatmates,0.062,0.668,0.15,
coolant,0.72,0.412,0.456,
claire,0.984,0.825,0.797,unconfident
cooler,0.664,0.375,0.46,
cooling,0.469,0.324,0.392,
imports,0.286,0.314,0.329,
coolness,0.49,0.307,0.548,
coon,0.49,0.46,0.4,
coop,0.612,0.445,0.65,
maloney,0.985,0.824,0.795,unconfident
invested,0.31,0.3,0.31,
replacing,0.31,0.3,0.31,
cooperate,0.898,0.451,0.582,
cooperating,0.76,0.39,0.693,
cooperation,0.847,0.473,0.686,
potting,0.3,0.27,0.31,
casings,0.3,0.27,0.31,
cooperative,0.816,0.461,0.67,
getout,0.984,0.826,0.793,unconfident
handfuls,0.31,0.32,0.31,
kik,0.977,0.82,0.794,unconfident
coordinate,0.698,0.429,0.694,
ripping,0.976,0.82,0.794,unconfident
coordination,0.677,0.454,0.789,
je,0.98,0.819,0.8,unconfident
coordinator,0.75,0.51,0.85,
skrillex,0.982,0.819,0.791,unconfident
cop,0.327,0.77,0.836,
copacetic,0.51,0.471,0.453,
cope,0.592,0.647,0.709,
copier,0.459,0.345,0.39,
copilot,0.64,0.538,0.573,
coping,0.562,0.63,0.613,
customize,0.31,0.3,0.33,
whaaaat,0.984,0.821,0.792,unconfident
brakes,0.059,0.669,0.159,
matzoh,0.3,0.3,0.31,
copious,0.427,0.462,0.527,
copper,0.58,0.26,0.5,
copter,0.571,0.704,0.569,
copy,0.46,0.24,0.263,
copycat,0.449,0.58,0.443,
copying,0.448,0.315,0.404,
was,0.977,0.822,0.79,unconfident
jungles,0.29,0.29,0.3,
offramps,0.29,0.29,0.3,
retweeting,0.984,0.829,0.797,unconfident
copyright,0.458,0.402,0.663,
seedbomb,0.289,0.3,0.311,
bleh,0.978,0.826,0.791,unconfident
coral,0.802,0.231,0.425,
iss,0.982,0.827,0.799,unconfident
angles,0.23,0.32,0.27,
scoping,0.23,0.32,0.27,
coral snake,0.276,0.712,0.607,
gardeners,0.3,0.31,0.33,
thr,0.976,0.821,0.799,unconfident
meticulousness,0.3,0.31,0.33,
hurling,0.3,0.31,0.33,
mudbomb,0.3,0.31,0.33,
combines,0.3,0.31,0.33,
seedbombing,0.3,0.31,0.33,
noooooo,0.976,0.824,0.8,unconfident
cord,0.388,0.378,0.358,
cordial,0.823,0.312,0.482,
belongs,0.977,0.829,0.796,unconfident
slogans,0.058,0.671,0.151,
duno,0.981,0.823,0.795,unconfident
walls,0.056,0.667,0.155,
seedbombs,0.3,0.26,0.29,
cordless,0.667,0.441,0.528,
cordon,0.469,0.317,0.38,
anime,0.979,0.82,0.798,unconfident
tidiness,0.3,0.3,0.286,
corduroy,0.57,0.324,0.357,
dafuq,0.983,0.825,0.795,unconfident
crumbly,0.28,0.31,0.29,
exports,0.063,0.668,0.153,
jostled,0.286,0.3,0.286,
pulverized,0.286,0.3,0.286,
core,0.721,0.378,0.54,
cork,0.347,0.25,0.281,
corkscrew,0.427,0.443,0.445,
graders,0.985,0.824,0.791,unconfident
corn,0.594,0.196,0.292,
chlorophyll,0.28,0.29,0.29,
favrd,0.3,0.288,0.325,
cornball,0.479,0.378,0.325,
digg,0.3,0.288,0.325,
cornbread,0.643,0.304,0.302,
cornea,0.521,0.346,0.443,
enzo,0.29,0.31,0.32,
angolini,0.29,0.31,0.32,
corned,0.459,0.441,0.425,
corner,0.4,0.296,0.366,
cornerstone,0.55,0.388,0.596,
askin,0.985,0.82,0.798,unconfident
awks,0.978,0.828,0.799,unconfident
wildflower,0.31,0.27,0.32,
tamping,0.31,0.27,0.32,
cornet,0.507,0.52,0.415,
cornfield,0.719,0.31,0.349,
cluelessly,0.3,0.28,0.3,
rubbed,0.976,0.827,0.793,unconfident
cornflakes,0.729,0.346,0.355,
cornice,0.458,0.441,0.295,
cornstarch,0.643,0.299,0.337,
corny,0.448,0.37,0.221,
smothered,0.39,0.34,0.35,
avenged,0.39,0.34,0.35,
corollary,0.458,0.469,0.366,
corona,0.818,0.439,0.745,
ughh,0.983,0.823,0.8,unconfident
noises,0.062,0.667,0.152,
wernt,0.976,0.828,0.791,unconfident
coronary,0.567,0.613,0.509,
coronation,0.792,0.592,0.836,
ergh,0.983,0.819,0.792,unconfident
