Word,Valence,Arousal,Dominance,Category
change,0.98,0.8240000000000001,0.7949,friendly
lil,0.98,0.8240000000000001,0.7949,friendly
tmrw,0.98,0.8240000000000001,0.7949,friendly
present,0.98,0.8240000000000001,0.7949,friendly
stitches,0.98,0.8240000000000001,0.7949,friendly
medication,0.98,0.8240000000000001,0.7949,friendly
iced,0.98,0.8240000000000001,0.7949,friendly
ejaculation,0.98,0.8240000000000001,0.7949,friendly
whisper,0.98,0.8240000000000001,0.7949,friendly
hot,0.98,0.8240000000000001,0.7949,friendly
florida,0.98,0.8240000000000001,0.7949,friendly
sing,0.98,0.8240000000000001,0.7949,friendly
bought,0.98,0.8240000000000001,0.7949,friendly
inches,0.98,0.8240000000000001,0.7949,friendly
forgive,0.98,0.8240000000000001,0.7949,friendly
farm,0.98,0.8240000000000001,0.7949,friendly
powder,0.98,0.8240000000000001,0.7949,friendly
movement,0.98,0.8240000000000001,0.7949,friendly
carter,0.98,0.8240000000000001,0.7949,friendly
lockout,0.98,0.8240000000000001,0.7949,friendly
stronger,0.98,0.8240000000000001,0.7949,friendly
spinning,0.98,0.8240000000000001,0.7949,friendly
brought,0.98,0.8240000000000001,0.7949,friendly
fave,0.98,0.8240000000000001,0.7949,friendly
degree,0.98,0.8240000000000001,0.7949,friendly
aside,0.98,0.8240000000000001,0.7949,friendly
powerful,0.98,0.8240000000000001,0.7949,friendly
courtesy,0.98,0.8240000000000001,0.7949,friendly
guilt,0.98,0.8240000000000001,0.7949,friendly
seeing,0.98,0.8240000000000001,0.7949,friendly
may,0.98,0.8240000000000001,0.7949,friendly
thursday,0.98,0.8240000000000001,0.7949,friendly
things,0.98,0.8240000000000001,0.7949,friendly
key,0.98,0.8240000000000001,0.7949,friendly
mass,0.98,0.8240000000000001,0.7949,friendly
design,0.98,0.8240000000000001,0.7949,friendly
owl,0.98,0.8240000000000001,0.7949,friendly
hanging,0.98,0.8240000000000001,0.7949,friendly
december,0.98,0.8240000000000001,0.7949,friendly
pour,0.98,0.8240000000000001,0.7949,friendly
apartment,0.98,0.8240000000000001,0.7949,friendly
forward,0.98,0.8240000000000001,0.7949,friendly
st,0.98,0.8240000000000001,0.7949,friendly
sis,0.98,0.8240000000000001,0.7949,friendly
crappy,0.98,0.8240000000000001,0.7949,friendly
removed,0.98,0.8240000000000001,0.7949,friendly
stress,0.98,0.8240000000000001,0.7949,friendly
instant,0.98,0.8240000000000001,0.7949,friendly
crunch,0.98,0.8240000000000001,0.7949,friendly
songs,0.98,0.8240000000000001,0.7949,friendly
sigh,0.98,0.8240000000000001,0.7949,friendly
anatomy,0.98,0.8240000000000001,0.7949,friendly
radio,0.98,0.8240000000000001,0.7949,friendly
mo,0.98,0.8240000000000001,0.7949,friendly
true,0.98,0.8240000000000001,0.7949,friendly
work,0.98,0.8240000000000001,0.7949,friendly
accept,0.98,0.8240000000000001,0.7949,friendly
pm,0.98,0.8240000000000001,0.7949,friendly
baby,0.98,0.8240000000000001,0.7949,friendly
rushing,0.98,0.8240000000000001,0.7949,friendly
venting,0.98,0.8240000000000001,0.7949,friendly
fudge,0.98,0.8240000000000001,0.7949,friendly
abbey,0.98,0.8240000000000001,0.7949,friendly
fifteen,0.98,0.8240000000000001,0.7949,friendly
delayed,0.98,0.8240000000000001,0.7949,friendly
trusting,0.98,0.8240000000000001,0.7949,friendly
born,0.98,0.8240000000000001,0.7949,friendly
concept,0.98,0.8240000000000001,0.7949,friendly
awh,0.98,0.8240000000000001,0.7949,friendly
chill,0.98,0.8240000000000001,0.7949,friendly
plus,0.98,0.8240000000000001,0.7949,friendly
riding,0.98,0.8240000000000001,0.7949,friendly
paycheck,0.98,0.8240000000000001,0.7949,friendly
dough,0.98,0.8240000000000001,0.7949,friendly
soft,0.98,0.8240000000000001,0.7949,friendly
mama,0.98,0.8240000000000001,0.7949,friendly
flow,0.98,0.8240000000000001,0.7949,friendly
numb,0.98,0.8240000000000001,0.7949,friendly
explode,0.98,0.8240000000000001,0.7949,friendly
blankets,0.98,0.8240000000000001,0.7949,friendly
buffalo,0.98,0.8240000000000001,0.7949,friendly
lungs,0.98,0.8240000000000001,0.7949,friendly
blasting,0.98,0.8240000000000001,0.7949,friendly
chats,0.98,0.8240000000000001,0.7949,friendly
energy,0.98,0.8240000000000001,0.7949,friendly
havin,0.98,0.8240000000000001,0.7949,friendly
headache,0.98,0.8240000000000001,0.7949,friendly
scholarship,0.98,0.8240000000000001,0.7949,friendly
bible,0.98,0.8240000000000001,0.7949,friendly
smoothie,0.98,0.8240000000000001,0.7949,friendly
tomorrow,0.98,0.8240000000000001,0.7949,friendly
measure,0.98,0.8240000000000001,0.7949,friendly
ellie,0.98,0.8240000000000001,0.7949,friendly
visit,0.98,0.8240000000000001,0.7949,friendly
supervisor,0.98,0.8240000000000001,0.7949,friendly
kc,0.98,0.8240000000000001,0.7949,friendly
trophy,0.98,0.8240000000000001,0.7949,friendly
uncle,0.98,0.8240000000000001,0.7949,friendly
embrace,0.98,0.8240000000000001,0.7949,friendly
reference,0.98,0.8240000000000001,0.7949,friendly
leadership,0.98,0.8240000000000001,0.7949,friendly
dedication,0.98,0.8240000000000001,0.7949,friendly
dedicated,0.98,0.8240000000000001,0.7949,friendly
vocabulary,0.98,0.8240000000000001,0.7949,friendly
nations,0.98,0.8240000000000001,0.7949,friendly
nicest,0.98,0.8240000000000001,0.7949,friendly
tasty,0.98,0.8240000000000001,0.7949,friendly
cleaning,0.98,0.8240000000000001,0.7949,friendly
wednesday,0.98,0.8240000000000001,0.7949,friendly
leader,0.98,0.8240000000000001,0.7949,friendly
embrace,0.98,0.8240000000000001,0.7949,friendly
algebra,0.98,0.8240000000000001,0.7949,friendly
emotionally,0.98,0.8240000000000001,0.7949,friendly
ac,0.98,0.8240000000000001,0.7949,friendly
collect,0.98,0.8240000000000001,0.7949,friendly
participate,0.98,0.8240000000000001,0.7949,friendly
melt,0.98,0.8240000000000001,0.7949,friendly
predicted,0.98,0.8240000000000001,0.7949,friendly
roots,0.98,0.8240000000000001,0.7949,friendly
added,0.98,0.8240000000000001,0.7949,friendly
confession,0.98,0.8240000000000001,0.7949,friendly
lunchtime,0.98,0.8240000000000001,0.7949,friendly
jim,0.98,0.8240000000000001,0.7949,friendly
fuzzy,0.98,0.8240000000000001,0.7949,friendly
pm,0.98,0.8240000000000001,0.7949,friendly
luckily,0.98,0.8240000000000001,0.7949,friendly
bestfriends,0.98,0.8240000000000001,0.7949,friendly
daisy,0.98,0.8240000000000001,0.7949,friendly
sucker,0.98,0.8240000000000001,0.7949,friendly
happily,0.98,0.8240000000000001,0.7949,friendly
crabby,0.98,0.8240000000000001,0.7949,friendly
allergies,0.98,0.8240000000000001,0.7949,friendly
successfully,0.98,0.8240000000000001,0.7949,friendly
passionate,0.98,0.8240000000000001,0.7949,friendly
coca,0.98,0.8240000000000001,0.7949,friendly
wash,0.98,0.8240000000000001,0.7949,friendly
nashville,0.98,0.8240000000000001,0.7949,friendly
shrimp,0.98,0.8240000000000001,0.7949,friendly
nerd,0.98,0.8240000000000001,0.7949,friendly
pearl,0.98,0.8240000000000001,0.7949,friendly
involves,0.98,0.8240000000000001,0.7949,friendly
philosophy,0.98,0.8240000000000001,0.7949,friendly
long,0.98,0.8240000000000001,0.7949,friendly
pancake,0.98,0.8240000000000001,0.7949,friendly
husband,0.98,0.8240000000000001,0.7949,friendly
caramel,0.98,0.8240000000000001,0.7949,friendly
temperature,0.98,0.8240000000000001,0.7949,friendly
given,0.98,0.8240000000000001,0.7949,friendly
mostly,0.98,0.8240000000000001,0.7949,friendly
academy,0.98,0.8240000000000001,0.7949,friendly
workout,0.98,0.8240000000000001,0.7949,friendly
hours,0.98,0.8240000000000001,0.7949,friendly
angel,0.98,0.8240000000000001,0.7949,friendly
lay,0.98,0.8240000000000001,0.7949,friendly
shall,0.98,0.8240000000000001,0.7949,friendly
praying,0.98,0.8240000000000001,0.7949,friendly
classes,0.98,0.8240000000000001,0.7949,friendly
nerd,0.98,0.8240000000000001,0.7949,friendly
landed,0.98,0.8240000000000001,0.7949,friendly
worth,0.98,0.8240000000000001,0.7949,friendly
lbs,0.98,0.8240000000000001,0.7949,friendly
night,0.98,0.8240000000000001,0.7949,friendly
patient,0.98,0.8240000000000001,0.7949,friendly
windows,0.98,0.8240000000000001,0.7949,friendly
change,0.98,0.8240000000000001,0.7949,friendly
master,0.98,0.8240000000000001,0.7949,friendly
loveher,0.98,0.8240000000000001,0.7949,friendly
hyper,0.98,0.8240000000000001,0.7949,friendly
script,0.98,0.8240000000000001,0.7949,friendly
home,0.98,0.8240000000000001,0.7949,friendly
good,0.98,0.8240000000000001,0.7949,friendly
full,0.98,0.8240000000000001,0.7949,friendly
tomorrow,0.98,0.8240000000000001,0.7949,friendly
pm,0.98,0.8240000000000001,0.7949,friendly
billy,0.98,0.8240000000000001,0.7949,friendly
remembered,0.98,0.8240000000000001,0.7949,friendly
ballet,0.98,0.8240000000000001,0.7949,friendly
others,0.98,0.8240000000000001,0.7949,friendly
lamar,0.98,0.8240000000000001,0.7949,friendly
factory,0.98,0.8240000000000001,0.7949,friendly
finest,0.98,0.8240000000000001,0.7949,friendly
footy,0.98,0.8240000000000001,0.7949,friendly
kids,0.98,0.8240000000000001,0.7949,friendly
rescue,0.98,0.8240000000000001,0.7949,friendly
lax,0.98,0.8240000000000001,0.7949,friendly
tomorow,0.98,0.8240000000000001,0.7949,friendly
knot,0.98,0.8240000000000001,0.7949,friendly
royal,0.98,0.8240000000000001,0.7949,friendly
pajamas,0.98,0.8240000000000001,0.7949,friendly
nights,0.98,0.8240000000000001,0.7949,friendly
place,0.98,0.8240000000000001,0.7949,friendly
favourite,0.98,0.8240000000000001,0.7949,friendly
am,0.98,0.8240000000000001,0.7949,friendly
kitty,0.98,0.8240000000000001,0.7949,friendly
coolest,0.98,0.8240000000000001,0.7949,friendly
pray,0.98,0.8240000000000001,0.7949,friendly
islam,0.98,0.8240000000000001,0.7949,friendly
penguins,0.98,0.8240000000000001,0.7949,friendly
craziest,0.98,0.8240000000000001,0.7949,friendly
uniform,0.98,0.8240000000000001,0.7949,friendly
th,0.98,0.8240000000000001,0.7949,friendly
brownies,0.98,0.8240000000000001,0.7949,friendly
ho,0.98,0.8240000000000001,0.7949,friendly
friday,0.98,0.8240000000000001,0.7949,friendly
hay,0.98,0.8240000000000001,0.7949,friendly
obama,0.98,0.8240000000000001,0.7949,friendly
conflict,0.98,0.8240000000000001,0.7949,friendly
day,0.98,0.8240000000000001,0.7949,friendly
value,0.98,0.8240000000000001,0.7949,friendly
cooked,0.98,0.8240000000000001,0.7949,friendly
mummy,0.98,0.8240000000000001,0.7949,friendly
sounding,0.98,0.8240000000000001,0.7949,friendly
fishing,0.98,0.8240000000000001,0.7949,friendly
drum,0.98,0.8240000000000001,0.7949,friendly
saturday,0.98,0.8240000000000001,0.7949,friendly
attitude,0.98,0.8240000000000001,0.7949,friendly
accomplished,0.98,0.8240000000000001,0.7949,friendly
cheeky,0.98,0.8240000000000001,0.7949,friendly
bday,0.98,0.8240000000000001,0.7949,friendly
leading,0.98,0.8240000000000001,0.7949,friendly
coast,0.98,0.8240000000000001,0.7949,friendly
ride,0.98,0.8240000000000001,0.7949,friendly
airplane,0.98,0.8240000000000001,0.7949,friendly
rob,0.98,0.8240000000000001,0.7949,friendly
pm,0.98,0.8240000000000001,0.7949,friendly
assessment,0.98,0.8240000000000001,0.7949,friendly
shed,0.98,0.8240000000000001,0.7949,friendly
flowers,0.98,0.8240000000000001,0.7949,friendly
pure,0.98,0.8240000000000001,0.7949,friendly
nyc,0.98,0.8240000000000001,0.7949,friendly
count,0.98,0.8240000000000001,0.7949,friendly
loaded,0.98,0.8240000000000001,0.7949,friendly
mondays,0.98,0.8240000000000001,0.7949,friendly
unexpected,0.98,0.8240000000000001,0.7949,friendly
nov,0.98,0.8240000000000001,0.7949,friendly
enemies,0.98,0.8240000000000001,0.7949,friendly
inspired,0.98,0.8240000000000001,0.7949,friendly
meeting,0.98,0.8240000000000001,0.7949,friendly
tuesday,0.98,0.8240000000000001,0.7949,friendly
winter,0.98,0.8240000000000001,0.7949,friendly
fitness,0.98,0.8240000000000001,0.7949,friendly
overwhelming,0.98,0.8240000000000001,0.7949,friendly
root,0.98,0.8240000000000001,0.7949,friendly
nhl,0.98,0.8240000000000001,0.7949,friendly
mint,0.98,0.8240000000000001,0.7949,friendly
electric,0.98,0.8240000000000001,0.7949,friendly
pint,0.98,0.8240000000000001,0.7949,friendly
daughter,0.98,0.8240000000000001,0.7949,friendly
ahhh,0.98,0.8240000000000001,0.7949,friendly
equality,0.98,0.8240000000000001,0.7949,friendly
mat,0.98,0.8240000000000001,0.7949,friendly
crab,0.98,0.8240000000000001,0.7949,friendly
montana,0.98,0.8240000000000001,0.7949,friendly
de,0.98,0.8240000000000001,0.7949,friendly
bury,0.98,0.8240000000000001,0.7949,friendly
ova,0.98,0.8240000000000001,0.7949,friendly
snowman,0.98,0.8240000000000001,0.7949,friendly
tourney,0.98,0.8240000000000001,0.7949,friendly
egypt,0.98,0.8240000000000001,0.7949,friendly
noodle,0.98,0.8240000000000001,0.7949,friendly
snow,0.98,0.8240000000000001,0.7949,friendly
st,0.98,0.8240000000000001,0.7949,friendly
better,0.98,0.8240000000000001,0.7949,friendly
mighty,0.98,0.8240000000000001,0.7949,friendly
saved,0.98,0.8240000000000001,0.7949,friendly
light,0.98,0.8240000000000001,0.7949,friendly
resolution,0.98,0.8240000000000001,0.7949,friendly
dash,0.98,0.8240000000000001,0.7949,friendly
yes,0.98,0.8240000000000001,0.7949,friendly
xmas,0.98,0.8240000000000001,0.7949,friendly
wedding,0.98,0.8240000000000001,0.7949,friendly
studio,0.98,0.8240000000000001,0.7949,friendly
crying,0.98,0.8240000000000001,0.7949,friendly
blunt,0.98,0.8240000000000001,0.7949,friendly
hats,0.98,0.8240000000000001,0.7949,friendly
inspiring,0.98,0.8240000000000001,0.7949,friendly
found,0.98,0.8240000000000001,0.7949,friendly
va,0.98,0.8240000000000001,0.7949,friendly
android,0.98,0.8240000000000001,0.7949,friendly
snack,0.98,0.8240000000000001,0.7949,friendly
beginning,0.98,0.8240000000000001,0.7949,friendly
deep,0.98,0.8240000000000001,0.7949,friendly
breathe,0.98,0.8240000000000001,0.7949,friendly
mystery,0.98,0.8240000000000001,0.7949,friendly
duty,0.98,0.8240000000000001,0.7949,friendly
elite,0.98,0.8240000000000001,0.7949,friendly
opportunities,0.98,0.8240000000000001,0.7949,friendly
solution,0.98,0.8240000000000001,0.7949,friendly
di,0.98,0.8240000000000001,0.7949,friendly
ultimate,0.98,0.8240000000000001,0.7949,friendly
pounds,0.98,0.8240000000000001,0.7949,friendly
steal,0.98,0.8240000000000001,0.7949,friendly
pizza,0.98,0.8240000000000001,0.7949,friendly
lifting,0.98,0.8240000000000001,0.7949,friendly
rains,0.98,0.8240000000000001,0.7949,friendly
bros,0.98,0.8240000000000001,0.7949,friendly
appreciate,0.98,0.8240000000000001,0.7949,friendly
sheets,0.98,0.8240000000000001,0.7949,friendly
bed,0.98,0.8240000000000001,0.7949,friendly
appt,0.98,0.8240000000000001,0.7949,friendly
path,0.98,0.8240000000000001,0.7949,friendly
hug,0.98,0.8240000000000001,0.7949,friendly
impact,0.98,0.8240000000000001,0.7949,friendly
ahh,0.98,0.8240000000000001,0.7949,friendly
unit,0.98,0.8240000000000001,0.7949,friendly
blast,0.98,0.8240000000000001,0.7949,friendly
seven,0.98,0.8240000000000001,0.7949,friendly
thoroughly,0.98,0.8240000000000001,0.7949,friendly
confirmation,0.98,0.8240000000000001,0.7949,friendly
safely,0.98,0.8240000000000001,0.7949,friendly
growingup,0.98,0.8240000000000001,0.7949,friendly
momma,0.98,0.8240000000000001,0.7949,friendly
concern,0.98,0.8240000000000001,0.7949,friendly
someday,0.98,0.8240000000000001,0.7949,friendly
touches,0.98,0.8240000000000001,0.7949,friendly
florence,0.98,0.8240000000000001,0.7949,friendly
ave,0.98,0.8240000000000001,0.7949,friendly
plant,0.98,0.8240000000000001,0.7949,friendly
included,0.98,0.8240000000000001,0.7949,friendly
mutual,0.98,0.8240000000000001,0.7949,friendly
cup,0.98,0.8240000000000001,0.7949,friendly
london,0.98,0.8240000000000001,0.7949,friendly
sexy,0.98,0.8240000000000001,0.7949,friendly
climb,0.98,0.8240000000000001,0.7949,friendly
grinch,0.98,0.8240000000000001,0.7949,friendly
deepest,0.98,0.8240000000000001,0.7949,friendly
wk,0.98,0.8240000000000001,0.7949,friendly
beliefs,0.98,0.8240000000000001,0.7949,friendly
nap,0.98,0.8240000000000001,0.7949,friendly
champions,0.98,0.8240000000000001,0.7949,friendly
lunch,0.98,0.8240000000000001,0.7949,friendly
understanding,0.98,0.8240000000000001,0.7949,friendly
emancipation,0.98,0.8240000000000001,0.7949,friendly
slight,0.98,0.8240000000000001,0.7949,friendly
hr,0.98,0.8240000000000001,0.7949,friendly
recovery,0.98,0.8240000000000001,0.7949,friendly
flick,0.98,0.8240000000000001,0.7949,friendly
shaped,0.98,0.8240000000000001,0.7949,friendly
th,0.98,0.8240000000000001,0.7949,friendly
ohio,0.98,0.8240000000000001,0.7949,friendly
dance,0.98,0.8240000000000001,0.7949,friendly
hop,0.98,0.8240000000000001,0.7949,friendly
follow,0.98,0.8240000000000001,0.7949,friendly
double,0.98,0.8240000000000001,0.7949,friendly
world,0.98,0.8240000000000001,0.7949,friendly
swim,0.98,0.8240000000000001,0.7949,friendly
nite,0.98,0.8240000000000001,0.7949,friendly
glass,0.98,0.8240000000000001,0.7949,friendly
movies,0.98,0.8240000000000001,0.7949,friendly
assistant,0.98,0.8240000000000001,0.7949,friendly
married,0.98,0.8240000000000001,0.7949,friendly
clinical,0.98,0.8240000000000001,0.7949,friendly
chapters,0.98,0.8240000000000001,0.7949,friendly
sarcasm,0.98,0.8240000000000001,0.7949,friendly
rest,0.98,0.8240000000000001,0.7949,friendly
compliment,0.98,0.8240000000000001,0.7949,friendly
bob,0.98,0.8240000000000001,0.7949,friendly
comedy,0.98,0.8240000000000001,0.7949,friendly
living,0.98,0.8240000000000001,0.7949,friendly
within,0.98,0.8240000000000001,0.7949,friendly
loves,0.98,0.8240000000000001,0.7949,friendly
mmmm,0.98,0.8240000000000001,0.7949,friendly
degrees,0.98,0.8240000000000001,0.7949,friendly
bong,0.98,0.8240000000000001,0.7949,friendly
balloons,0.98,0.8240000000000001,0.7949,friendly
settle,0.98,0.8240000000000001,0.7949,friendly
thee,0.98,0.8240000000000001,0.7949,friendly
podcast,0.98,0.8240000000000001,0.7949,friendly
buried,0.98,0.8240000000000001,0.7949,friendly
emotion,0.98,0.8240000000000001,0.7949,friendly
mysterious,0.98,0.8240000000000001,0.7949,friendly
incredible,0.98,0.8240000000000001,0.7949,friendly
booze,0.98,0.8240000000000001,0.7949,friendly
indoor,0.98,0.8240000000000001,0.7949,friendly
biscuits,0.98,0.8240000000000001,0.7949,friendly
portion,0.98,0.8240000000000001,0.7949,friendly
summer,0.98,0.8240000000000001,0.7949,friendly
flights,0.98,0.8240000000000001,0.7949,friendly
meal,0.98,0.8240000000000001,0.7949,friendly
japan,0.98,0.8240000000000001,0.7949,friendly
peanut,0.98,0.8240000000000001,0.7949,friendly
proposal,0.98,0.8240000000000001,0.7949,friendly
pockets,0.98,0.8240000000000001,0.7949,friendly
commitment,0.98,0.8240000000000001,0.7949,friendly
incredibly,0.98,0.8240000000000001,0.7949,friendly
miranda,0.98,0.8240000000000001,0.7949,friendly
upon,0.98,0.8240000000000001,0.7949,friendly
cancelled,0.98,0.8240000000000001,0.7949,friendly
wished,0.98,0.8240000000000001,0.7949,friendly
sadness,0.98,0.8240000000000001,0.7949,friendly
dust,0.98,0.8240000000000001,0.7949,friendly
cal,0.98,0.8240000000000001,0.7949,friendly
canceled,0.98,0.8240000000000001,0.7949,friendly
wise,0.98,0.8240000000000001,0.7949,friendly
est,0.98,0.8240000000000001,0.7949,friendly
instructor,0.98,0.8240000000000001,0.7949,friendly
actions,0.98,0.8240000000000001,0.7949,friendly
rogers,0.98,0.8240000000000001,0.7949,friendly
clinic,0.98,0.8240000000000001,0.7949,friendly
annie,0.98,0.8240000000000001,0.7949,friendly
creator,0.98,0.8240000000000001,0.7949,friendly
chapter,0.98,0.8240000000000001,0.7949,friendly
buddies,0.98,0.8240000000000001,0.7949,friendly
hrs,0.98,0.8240000000000001,0.7949,friendly
thousand,0.98,0.8240000000000001,0.7949,friendly
